NOC,Year,Medal,Season,has_medal,key_iso
CAN,1900,Bronze,Summer,1,CAN|1900|Bronze
CAN,1900,Gold,Summer,1,CAN|1900|Gold
CAN,1904,Bronze,Summer,1,CAN|1904|Bronze
CAN,1904,Gold,Summer,1,CAN|1904|Gold
CAN,1904,Silver,Summer,1,CAN|1904|Silver
CAN,1906,Gold,Summer,1,CAN|1906|Gold
CAN,1906,Silver,Summer,1,CAN|1906|Silver
CAN,1908,Bronze,Summer,1,CAN|1908|Bronze
CAN,1908,Gold,Summer,1,CAN|1908|Gold
CAN,1908,Silver,Summer,1,CAN|1908|Silver
CAN,1912,Bronze,Summer,1,CAN|1912|Bronze
CAN,1912,Gold,Summer,1,CAN|1912|Gold
CAN,1912,Silver,Summer,1,CAN|1912|Silver
CAN,1920,Bronze,Summer,1,CAN|1920|Bronze
CAN,1920,Gold,Summer,1,CAN|1920|Gold
CAN,1920,Silver,Summer,1,CAN|1920|Silver
CAN,1924,Bronze,Summer,1,CAN|1924|Bronze
CAN,1924,Gold,Winter,1,CAN|1924|Gold
CAN,1924,Silver,Summer,1,CAN|1924|Silver
CAN,1928,Bronze,Summer,1,CAN|1928|Bronze
CAN,1928,Gold,Summer,1,CAN|1928|Gold
CAN,1928,Gold,Winter,1,CAN|1928|Gold
CAN,1928,Silver,Summer,1,CAN|1928|Silver
CAN,1932,Bronze,Summer,1,CAN|1932|Bronze
CAN,1932,Bronze,Winter,1,CAN|1932|Bronze
CAN,1932,Gold,Summer,1,CAN|1932|Gold
CAN,1932,Gold,Winter,1,CAN|1932|Gold
CAN,1932,Silver,Summer,1,CAN|1932|Silver
CAN,1932,Silver,Winter,1,CAN|1932|Silver
CAN,1936,Bronze,Summer,1,CAN|1936|Bronze
CAN,1936,Gold,Summer,1,CAN|1936|Gold
CAN,1936,Silver,Summer,1,CAN|1936|Silver
CAN,1936,Silver,Winter,1,CAN|1936|Silver
CAN,1948,Bronze,Summer,1,CAN|1948|Bronze
CAN,1948,Bronze,Winter,1,CAN|1948|Bronze
CAN,1948,Gold,Winter,1,CAN|1948|Gold
CAN,1948,Silver,Summer,1,CAN|1948|Silver
CAN,1952,Bronze,Winter,1,CAN|1952|Bronze
CAN,1952,Gold,Summer,1,CAN|1952|Gold
CAN,1952,Gold,Winter,1,CAN|1952|Gold
CAN,1952,Silver,Summer,1,CAN|1952|Silver
CAN,1956,Bronze,Summer,1,CAN|1956|Bronze
CAN,1956,Bronze,Winter,1,CAN|1956|Bronze
CAN,1956,Gold,Summer,1,CAN|1956|Gold
CAN,1956,Silver,Summer,1,CAN|1956|Silver
CAN,1956,Silver,Winter,1,CAN|1956|Silver
CAN,1960,Bronze,Winter,1,CAN|1960|Bronze
CAN,1960,Gold,Winter,1,CAN|1960|Gold
CAN,1960,Silver,Summer,1,CAN|1960|Silver
CAN,1960,Silver,Winter,1,CAN|1960|Silver
CAN,1964,Bronze,Summer,1,CAN|1964|Bronze
CAN,1964,Bronze,Winter,1,CAN|1964|Bronze
CAN,1964,Gold,Summer,1,CAN|1964|Gold
CAN,1964,Gold,Winter,1,CAN|1964|Gold
CAN,1964,Silver,Summer,1,CAN|1964|Silver
CAN,1964,Silver,Winter,1,CAN|1964|Silver
CAN,1968,Bronze,Summer,1,CAN|1968|Bronze
CAN,1968,Bronze,Winter,1,CAN|1968|Bronze
CAN,1968,Gold,Summer,1,CAN|1968|Gold
CAN,1968,Gold,Winter,1,CAN|1968|Gold
CAN,1968,Silver,Summer,1,CAN|1968|Silver
CAN,1968,Silver,Winter,1,CAN|1968|Silver
CAN,1972,Bronze,Summer,1,CAN|1972|Bronze
CAN,1972,Silver,Summer,1,CAN|1972|Silver
CAN,1972,Silver,Winter,1,CAN|1972|Silver
CAN,1976,Bronze,Summer,1,CAN|1976|Bronze
CAN,1976,Bronze,Winter,1,CAN|1976|Bronze
CAN,1976,Gold,Winter,1,CAN|1976|Gold
CAN,1976,Silver,Summer,1,CAN|1976|Silver
CAN,1976,Silver,Winter,1,CAN|1976|Silver
CAN,1980,Bronze,Winter,1,CAN|1980|Bronze
CAN,1980,Silver,Winter,1,CAN|1980|Silver
CAN,1984,Bronze,Summer,1,CAN|1984|Bronze
CAN,1984,Bronze,Winter,1,CAN|1984|Bronze
CAN,1984,Gold,Summer,1,CAN|1984|Gold
CAN,1984,Gold,Winter,1,CAN|1984|Gold
CAN,1984,Silver,Summer,1,CAN|1984|Silver
CAN,1984,Silver,Winter,1,CAN|1984|Silver
CAN,1988,Bronze,Summer,1,CAN|1988|Bronze
CAN,1988,Bronze,Winter,1,CAN|1988|Bronze
CAN,1988,Gold,Summer,1,CAN|1988|Gold
CAN,1988,Silver,Summer,1,CAN|1988|Silver
CAN,1988,Silver,Winter,1,CAN|1988|Silver
CAN,1992,Bronze,Summer,1,CAN|1992|Bronze
CAN,1992,Bronze,Winter,1,CAN|1992|Bronze
CAN,1992,Gold,Summer,1,CAN|1992|Gold
CAN,1992,Gold,Winter,1,CAN|1992|Gold
CAN,1992,Silver,Summer,1,CAN|1992|Silver
CAN,1992,Silver,Winter,1,CAN|1992|Silver
CAN,1994,Bronze,Winter,1,CAN|1994|Bronze
CAN,1994,Gold,Winter,1,CAN|1994|Gold
CAN,1994,Silver,Winter,1,CAN|1994|Silver
CAN,1996,Bronze,Summer,1,CAN|1996|Bronze
CAN,1996,Gold,Summer,1,CAN|1996|Gold
CAN,1996,Silver,Summer,1,CAN|1996|Silver
CAN,1998,Bronze,Winter,1,CAN|1998|Bronze
CAN,1998,Gold,Winter,1,CAN|1998|Gold
CAN,1998,Silver,Winter,1,CAN|1998|Silver
CAN,2000,Bronze,Summer,1,CAN|2000|Bronze
CAN,2000,Gold,Summer,1,CAN|2000|Gold
CAN,2000,Silver,Summer,1,CAN|2000|Silver
CAN,2002,Bronze,Winter,1,CAN|2002|Bronze
CAN,2002,Gold,Winter,1,CAN|2002|Gold
CAN,2002,Silver,Winter,1,CAN|2002|Silver
CAN,2004,Bronze,Summer,1,CAN|2004|Bronze
CAN,2004,Gold,Summer,1,CAN|2004|Gold
CAN,2004,Silver,Summer,1,CAN|2004|Silver
CAN,2006,Bronze,Winter,1,CAN|2006|Bronze
CAN,2006,Gold,Winter,1,CAN|2006|Gold
CAN,2006,Silver,Winter,1,CAN|2006|Silver
CAN,2008,Bronze,Summer,1,CAN|2008|Bronze
CAN,2008,Gold,Summer,1,CAN|2008|Gold
CAN,2008,Silver,Summer,1,CAN|2008|Silver
CAN,2010,Bronze,Winter,1,CAN|2010|Bronze
CAN,2010,Gold,Winter,1,CAN|2010|Gold
CAN,2010,Silver,Winter,1,CAN|2010|Silver
CAN,2012,Bronze,Summer,1,CAN|2012|Bronze
CAN,2012,Gold,Summer,1,CAN|2012|Gold
CAN,2012,Silver,Summer,1,CAN|2012|Silver
CAN,2014,Bronze,Winter,1,CAN|2014|Bronze
CAN,2014,Gold,Winter,1,CAN|2014|Gold
CAN,2014,Silver,Winter,1,CAN|2014|Silver
CAN,2016,Bronze,Summer,1,CAN|2016|Bronze
CAN,2016,Gold,Summer,1,CAN|2016|Gold
CAN,2016,Silver,Summer,1,CAN|2016|Silver
CHI,1928,Silver,Summer,1,CHI|1928|Silver
CHI,1952,Silver,Summer,1,CHI|1952|Silver
CHI,1956,Bronze,Summer,1,CHI|1956|Bronze
CHI,1956,Silver,Summer,1,CHI|1956|Silver
CHI,1988,Silver,Summer,1,CHI|1988|Silver
CHI,2000,Bronze,Summer,1,CHI|2000|Bronze
CHI,2004,Bronze,Summer,1,CHI|2004|Bronze
CHI,2004,Gold,Summer,1,CHI|2004|Gold
CHI,2008,Silver,Summer,1,CHI|2008|Silver
CHN,1984,Bronze,Summer,1,CHN|1984|Bronze
CHN,1984,Gold,Summer,1,CHN|1984|Gold
CHN,1984,Silver,Summer,1,CHN|1984|Silver
CHN,1988,Bronze,Summer,1,CHN|1988|Bronze
CHN,1988,Gold,Summer,1,CHN|1988|Gold
CHN,1988,Silver,Summer,1,CHN|1988|Silver
CHN,1992,Bronze,Summer,1,CHN|1992|Bronze
CHN,1992,Gold,Summer,1,CHN|1992|Gold
CHN,1992,Silver,Summer,1,CHN|1992|Silver
CHN,1992,Silver,Winter,1,CHN|1992|Silver
CHN,1994,Bronze,Winter,1,CHN|1994|Bronze
CHN,1994,Silver,Winter,1,CHN|1994|Silver
CHN,1996,Bronze,Summer,1,CHN|1996|Bronze
CHN,1996,Gold,Summer,1,CHN|1996|Gold
CHN,1996,Silver,Summer,1,CHN|1996|Silver
CHN,1998,Bronze,Winter,1,CHN|1998|Bronze
CHN,1998,Silver,Winter,1,CHN|1998|Silver
CHN,2000,Bronze,Summer,1,CHN|2000|Bronze
CHN,2000,Gold,Summer,1,CHN|2000|Gold
CHN,2000,Silver,Summer,1,CHN|2000|Silver
CHN,2002,Bronze,Winter,1,CHN|2002|Bronze
CHN,2002,Gold,Winter,1,CHN|2002|Gold
CHN,2002,Silver,Winter,1,CHN|2002|Silver
CHN,2004,Bronze,Summer,1,CHN|2004|Bronze
CHN,2004,Gold,Summer,1,CHN|2004|Gold
CHN,2004,Silver,Summer,1,CHN|2004|Silver
CHN,2006,Bronze,Winter,1,CHN|2006|Bronze
CHN,2006,Gold,Winter,1,CHN|2006|Gold
CHN,2006,Silver,Winter,1,CHN|2006|Silver
CHN,2008,Bronze,Summer,1,CHN|2008|Bronze
CHN,2008,Gold,Summer,1,CHN|2008|Gold
CHN,2008,Silver,Summer,1,CHN|2008|Silver
CHN,2010,Bronze,Winter,1,CHN|2010|Bronze
CHN,2010,Gold,Winter,1,CHN|2010|Gold
CHN,2010,Silver,Winter,1,CHN|2010|Silver
CHN,2012,Bronze,Summer,1,CHN|2012|Bronze
CHN,2012,Gold,Summer,1,CHN|2012|Gold
CHN,2012,Silver,Summer,1,CHN|2012|Silver
CHN,2014,Bronze,Winter,1,CHN|2014|Bronze
CHN,2014,Gold,Winter,1,CHN|2014|Gold
CHN,2014,Silver,Winter,1,CHN|2014|Silver
CHN,2016,Bronze,Summer,1,CHN|2016|Bronze
CHN,2016,Gold,Summer,1,CHN|2016|Gold
CHN,2016,Silver,Summer,1,CHN|2016|Silver
CIV,1984,Silver,Summer,1,CIV|1984|Silver
CIV,2016,Bronze,Summer,1,CIV|2016|Bronze
CIV,2016,Gold,Summer,1,CIV|2016|Gold
CMR,1968,Silver,Summer,1,CMR|1968|Silver
CMR,1984,Bronze,Summer,1,CMR|1984|Bronze
CMR,2000,Gold,Summer,1,CMR|2000|Gold
CMR,2004,Gold,Summer,1,CMR|2004|Gold
CMR,2008,Gold,Summer,1,CMR|2008|Gold
COL,1900,Silver,Summer,1,COL|1900|Silver
COL,1972,Bronze,Summer,1,COL|1972|Bronze
COL,1972,Silver,Summer,1,COL|1972|Silver
COL,1984,Silver,Summer,1,COL|1984|Silver
COL,1988,Bronze,Summer,1,COL|1988|Bronze
COL,1992,Bronze,Summer,1,COL|1992|Bronze
COL,2000,Gold,Summer,1,COL|2000|Gold
COL,2004,Bronze,Summer,1,COL|2004|Bronze
COL,2008,Bronze,Summer,1,COL|2008|Bronze
COL,2008,Silver,Summer,1,COL|2008|Silver
COL,2012,Bronze,Summer,1,COL|2012|Bronze
COL,2012,Gold,Summer,1,COL|2012|Gold
COL,2012,Silver,Summer,1,COL|2012|Silver
COL,2016,Bronze,Summer,1,COL|2016|Bronze
COL,2016,Gold,Summer,1,COL|2016|Gold
COL,2016,Silver,Summer,1,COL|2016|Silver
CRC,1988,Silver,Summer,1,CRC|1988|Silver
CRC,1996,Gold,Summer,1,CRC|1996|Gold
CRC,2000,Bronze,Summer,1,CRC|2000|Bronze
CRO,1992,Bronze,Summer,1,CRO|1992|Bronze
CRO,1992,Silver,Summer,1,CRO|1992|Silver
CRO,1996,Gold,Summer,1,CRO|1996|Gold
CRO,1996,Silver,Summer,1,CRO|1996|Silver
CRO,2000,Bronze,Summer,1,CRO|2000|Bronze
CRO,2000,Gold,Summer,1,CRO|2000|Gold
CRO,2002,Gold,Winter,1,CRO|2002|Gold
CRO,2002,Silver,Winter,1,CRO|2002|Silver
CRO,2004,Bronze,Summer,1,CRO|2004|Bronze
CRO,2004,Gold,Summer,1,CRO|2004|Gold
CRO,2004,Silver,Summer,1,CRO|2004|Silver
CRO,2006,Gold,Winter,1,CRO|2006|Gold
CRO,2006,Silver,Winter,1,CRO|2006|Silver
CRO,2008,Bronze,Summer,1,CRO|2008|Bronze
CRO,2008,Silver,Summer,1,CRO|2008|Silver
CRO,2010,Bronze,Winter,1,CRO|2010|Bronze
CRO,2010,Silver,Winter,1,CRO|2010|Silver
CRO,2012,Bronze,Summer,1,CRO|2012|Bronze
CRO,2012,Gold,Summer,1,CRO|2012|Gold
CRO,2012,Silver,Summer,1,CRO|2012|Silver
CRO,2014,Silver,Winter,1,CRO|2014|Silver
CRO,2016,Bronze,Summer,1,CRO|2016|Bronze
CRO,2016,Gold,Summer,1,CRO|2016|Gold
CRO,2016,Silver,Summer,1,CRO|2016|Silver
CUB,1900,Gold,Summer,1,CUB|1900|Gold
CUB,1900,Silver,Summer,1,CUB|1900|Silver
CUB,1904,Gold,Summer,1,CUB|1904|Gold
CUB,1948,Silver,Summer,1,CUB|1948|Silver
CUB,1964,Silver,Summer,1,CUB|1964|Silver
CUB,1968,Silver,Summer,1,CUB|1968|Silver
CUB,1972,Bronze,Summer,1,CUB|1972|Bronze
CUB,1972,Gold,Summer,1,CUB|1972|Gold
CUB,1972,Silver,Summer,1,CUB|1972|Silver
CUB,1976,Bronze,Summer,1,CUB|1976|Bronze
CUB,1976,Gold,Summer,1,CUB|1976|Gold
CUB,1976,Silver,Summer,1,CUB|1976|Silver
CUB,1980,Bronze,Summer,1,CUB|1980|Bronze
CUB,1980,Gold,Summer,1,CUB|1980|Gold
CUB,1980,Silver,Summer,1,CUB|1980|Silver
CUB,1992,Bronze,Summer,1,CUB|1992|Bronze
CUB,1992,Gold,Summer,1,CUB|1992|Gold
CUB,1992,Silver,Summer,1,CUB|1992|Silver
CUB,1996,Bronze,Summer,1,CUB|1996|Bronze
CUB,1996,Gold,Summer,1,CUB|1996|Gold
CUB,1996,Silver,Summer,1,CUB|1996|Silver
CUB,2000,Bronze,Summer,1,CUB|2000|Bronze
CUB,2000,Gold,Summer,1,CUB|2000|Gold
CUB,2000,Silver,Summer,1,CUB|2000|Silver
CUB,2004,Bronze,Summer,1,CUB|2004|Bronze
CUB,2004,Gold,Summer,1,CUB|2004|Gold
CUB,2004,Silver,Summer,1,CUB|2004|Silver
CUB,2008,Bronze,Summer,1,CUB|2008|Bronze
CUB,2008,Gold,Summer,1,CUB|2008|Gold
CUB,2008,Silver,Summer,1,CUB|2008|Silver
CUB,2012,Bronze,Summer,1,CUB|2012|Bronze
CUB,2012,Gold,Summer,1,CUB|2012|Gold
CUB,2012,Silver,Summer,1,CUB|2012|Silver
CUB,2016,Bronze,Summer,1,CUB|2016|Bronze
CUB,2016,Gold,Summer,1,CUB|2016|Gold
CUB,2016,Silver,Summer,1,CUB|2016|Silver
CYP,2012,Silver,Summer,1,CYP|2012|Silver
CZE,1996,Bronze,Summer,1,CZE|1996|Bronze
CZE,1996,Gold,Summer,1,CZE|1996|Gold
CZE,1996,Silver,Summer,1,CZE|1996|Silver
CZE,1998,Bronze,Winter,1,CZE|1998|Bronze
CZE,1998,Gold,Winter,1,CZE|1998|Gold
CZE,1998,Silver,Winter,1,CZE|1998|Silver
CZE,2000,Bronze,Summer,1,CZE|2000|Bronze
CZE,2000,Gold,Summer,1,CZE|2000|Gold
CZE,2000,Silver,Summer,1,CZE|2000|Silver
CZE,2002,Gold,Winter,1,CZE|2002|Gold
CZE,2002,Silver,Winter,1,CZE|2002|Silver
CZE,2004,Bronze,Summer,1,CZE|2004|Bronze
CZE,2004,Gold,Summer,1,CZE|2004|Gold
CZE,2004,Silver,Summer,1,CZE|2004|Silver
CZE,2006,Bronze,Winter,1,CZE|2006|Bronze
CZE,2006,Gold,Winter,1,CZE|2006|Gold
CZE,2006,Silver,Winter,1,CZE|2006|Silver
CZE,2008,Gold,Summer,1,CZE|2008|Gold
CZE,2008,Silver,Summer,1,CZE|2008|Silver
CZE,2010,Bronze,Winter,1,CZE|2010|Bronze
CZE,2010,Gold,Winter,1,CZE|2010|Gold
CZE,2012,Bronze,Summer,1,CZE|2012|Bronze
CZE,2012,Gold,Summer,1,CZE|2012|Gold
CZE,2012,Silver,Summer,1,CZE|2012|Silver
CZE,2014,Bronze,Winter,1,CZE|2014|Bronze
CZE,2014,Gold,Winter,1,CZE|2014|Gold
CZE,2014,Silver,Winter,1,CZE|2014|Silver
CZE,2016,Bronze,Summer,1,CZE|2016|Bronze
CZE,2016,Gold,Summer,1,CZE|2016|Gold
CZE,2016,Silver,Summer,1,CZE|2016|Silver
DEN,1896,Bronze,Summer,1,DEN|1896|Bronze
DEN,1896,Gold,Summer,1,DEN|1896|Gold
DEN,1896,Silver,Summer,1,DEN|1896|Silver
DEN,1900,Bronze,Summer,1,DEN|1900|Bronze
DEN,1900,Gold,Summer,1,DEN|1900|Gold
DEN,1900,Silver,Summer,1,DEN|1900|Silver
DEN,1906,Bronze,Summer,1,DEN|1906|Bronze
DEN,1906,Gold,Summer,1,DEN|1906|Gold
DEN,1906,Silver,Summer,1,DEN|1906|Silver
DEN,1908,Bronze,Summer,1,DEN|1908|Bronze
DEN,1908,Silver,Summer,1,DEN|1908|Silver
DEN,1912,Bronze,Summer,1,DEN|1912|Bronze
DEN,1912,Gold,Summer,1,DEN|1912|Gold
DEN,1912,Silver,Summer,1,DEN|1912|Silver
DEN,1920,Bronze,Summer,1,DEN|1920|Bronze
DEN,1920,Gold,Summer,1,DEN|1920|Gold
DEN,1920,Silver,Summer,1,DEN|1920|Silver
DEN,1924,Bronze,Summer,1,DEN|1924|Bronze
DEN,1924,Gold,Summer,1,DEN|1924|Gold
DEN,1924,Silver,Summer,1,DEN|1924|Silver
DEN,1928,Bronze,Summer,1,DEN|1928|Bronze
DEN,1928,Gold,Summer,1,DEN|1928|Gold
DEN,1928,Silver,Summer,1,DEN|1928|Silver
DEN,1932,Bronze,Summer,1,DEN|1932|Bronze
DEN,1932,Silver,Summer,1,DEN|1932|Silver
DEN,1936,Bronze,Summer,1,DEN|1936|Bronze
DEN,1936,Silver,Summer,1,DEN|1936|Silver
DEN,1948,Bronze,Summer,1,DEN|1948|Bronze
DEN,1948,Gold,Summer,1,DEN|1948|Gold
DEN,1948,Silver,Summer,1,DEN|1948|Silver
DEN,1952,Bronze,Summer,1,DEN|1952|Bronze
DEN,1952,Gold,Summer,1,DEN|1952|Gold
DEN,1952,Silver,Summer,1,DEN|1952|Silver
DEN,1956,Bronze,Summer,1,DEN|1956|Bronze
DEN,1956,Gold,Summer,1,DEN|1956|Gold
DEN,1956,Silver,Summer,1,DEN|1956|Silver
DEN,1960,Bronze,Summer,1,DEN|1960|Bronze
DEN,1960,Gold,Summer,1,DEN|1960|Gold
DEN,1960,Silver,Summer,1,DEN|1960|Silver
DEN,1964,Bronze,Summer,1,DEN|1964|Bronze
DEN,1964,Gold,Summer,1,DEN|1964|Gold
DEN,1964,Silver,Summer,1,DEN|1964|Silver
DEN,1968,Bronze,Summer,1,DEN|1968|Bronze
DEN,1968,Gold,Summer,1,DEN|1968|Gold
DEN,1968,Silver,Summer,1,DEN|1968|Silver
DEN,1972,Gold,Summer,1,DEN|1972|Gold
DEN,1976,Bronze,Summer,1,DEN|1976|Bronze
DEN,1976,Gold,Summer,1,DEN|1976|Gold
DEN,1980,Bronze,Summer,1,DEN|1980|Bronze
DEN,1980,Gold,Summer,1,DEN|1980|Gold
DEN,1980,Silver,Summer,1,DEN|1980|Silver
DEN,1984,Bronze,Summer,1,DEN|1984|Bronze
DEN,1984,Silver,Summer,1,DEN|1984|Silver
DEN,1988,Bronze,Summer,1,DEN|1988|Bronze
DEN,1988,Gold,Summer,1,DEN|1988|Gold
DEN,1988,Silver,Summer,1,DEN|1988|Silver
DEN,1992,Bronze,Summer,1,DEN|1992|Bronze
DEN,1992,Gold,Summer,1,DEN|1992|Gold
DEN,1992,Silver,Summer,1,DEN|1992|Silver
DEN,1996,Bronze,Summer,1,DEN|1996|Bronze
DEN,1996,Gold,Summer,1,DEN|1996|Gold
DEN,1996,Silver,Summer,1,DEN|1996|Silver
DEN,1998,Silver,Winter,1,DEN|1998|Silver
DEN,2000,Bronze,Summer,1,DEN|2000|Bronze
DEN,2000,Gold,Summer,1,DEN|2000|Gold
DEN,2000,Silver,Summer,1,DEN|2000|Silver
DEN,2004,Bronze,Summer,1,DEN|2004|Bronze
DEN,2004,Gold,Summer,1,DEN|2004|Gold
DEN,2004,Silver,Summer,1,DEN|2004|Silver
DEN,2008,Bronze,Summer,1,DEN|2008|Bronze
DEN,2008,Gold,Summer,1,DEN|2008|Gold
DEN,2008,Silver,Summer,1,DEN|2008|Silver
DEN,2012,Bronze,Summer,1,DEN|2012|Bronze
DEN,2012,Gold,Summer,1,DEN|2012|Gold
DEN,2012,Silver,Summer,1,DEN|2012|Silver
DEN,2016,Bronze,Summer,1,DEN|2016|Bronze
DEN,2016,Gold,Summer,1,DEN|2016|Gold
DEN,2016,Silver,Summer,1,DEN|2016|Silver
DJI,1988,Bronze,Summer,1,DJI|1988|Bronze
DOM,1984,Bronze,Summer,1,DOM|1984|Bronze
DOM,2004,Gold,Summer,1,DOM|2004|Gold
DOM,2008,Gold,Summer,1,DOM|2008|Gold
DOM,2008,Silver,Summer,1,DOM|2008|Silver
DOM,2012,Gold,Summer,1,DOM|2012|Gold
DOM,2012,Silver,Summer,1,DOM|2012|Silver
DOM,2016,Bronze,Summer,1,DOM|2016|Bronze
ECU,1996,Gold,Summer,1,ECU|1996|Gold
ECU,2008,Silver,Summer,1,ECU|2008|Silver
EGY,1928,Bronze,Summer,1,EGY|1928|Bronze
EGY,1928,Gold,Summer,1,EGY|1928|Gold
EGY,1928,Silver,Summer,1,EGY|1928|Silver
EGY,1936,Bronze,Summer,1,EGY|1936|Bronze
EGY,1936,Gold,Summer,1,EGY|1936|Gold
EGY,1936,Silver,Summer,1,EGY|1936|Silver
EGY,1948,Bronze,Summer,1,EGY|1948|Bronze
EGY,1948,Gold,Summer,1,EGY|1948|Gold
EGY,1948,Silver,Summer,1,EGY|1948|Silver
EGY,1952,Bronze,Summer,1,EGY|1952|Bronze
EGY,1984,Silver,Summer,1,EGY|1984|Silver
EGY,2004,Bronze,Summer,1,EGY|2004|Bronze
EGY,2004,Gold,Summer,1,EGY|2004|Gold
EGY,2004,Silver,Summer,1,EGY|2004|Silver
EGY,2008,Bronze,Summer,1,EGY|2008|Bronze
EGY,2012,Silver,Summer,1,EGY|2012|Silver
EGY,2016,Bronze,Summer,1,EGY|2016|Bronze
ERI,2004,Bronze,Summer,1,ERI|2004|Bronze
ESP,1900,Gold,Summer,1,ESP|1900|Gold
ESP,1920,Silver,Summer,1,ESP|1920|Silver
ESP,1928,Gold,Summer,1,ESP|1928|Gold
ESP,1932,Bronze,Summer,1,ESP|1932|Bronze
ESP,1948,Silver,Summer,1,ESP|1948|Silver
ESP,1952,Silver,Summer,1,ESP|1952|Silver
ESP,1960,Bronze,Summer,1,ESP|1960|Bronze
ESP,1972,Bronze,Summer,1,ESP|1972|Bronze
ESP,1972,Gold,Winter,1,ESP|1972|Gold
ESP,1976,Silver,Summer,1,ESP|1976|Silver
ESP,1980,Bronze,Summer,1,ESP|1980|Bronze
ESP,1980,Gold,Summer,1,ESP|1980|Gold
ESP,1980,Silver,Summer,1,ESP|1980|Silver
ESP,1984,Bronze,Summer,1,ESP|1984|Bronze
ESP,1984,Gold,Summer,1,ESP|1984|Gold
ESP,1984,Silver,Summer,1,ESP|1984|Silver
ESP,1988,Bronze,Summer,1,ESP|1988|Bronze
ESP,1988,Gold,Summer,1,ESP|1988|Gold
ESP,1988,Silver,Summer,1,ESP|1988|Silver
ESP,1992,Bronze,Summer,1,ESP|1992|Bronze
ESP,1992,Bronze,Winter,1,ESP|1992|Bronze
ESP,1992,Gold,Summer,1,ESP|1992|Gold
ESP,1992,Silver,Summer,1,ESP|1992|Silver
ESP,1996,Bronze,Summer,1,ESP|1996|Bronze
ESP,1996,Gold,Summer,1,ESP|1996|Gold
ESP,1996,Silver,Summer,1,ESP|1996|Silver
ESP,2000,Bronze,Summer,1,ESP|2000|Bronze
ESP,2000,Gold,Summer,1,ESP|2000|Gold
ESP,2000,Silver,Summer,1,ESP|2000|Silver
ESP,2004,Bronze,Summer,1,ESP|2004|Bronze
ESP,2004,Gold,Summer,1,ESP|2004|Gold
ESP,2004,Silver,Summer,1,ESP|2004|Silver
ESP,2008,Bronze,Summer,1,ESP|2008|Bronze
ESP,2008,Gold,Summer,1,ESP|2008|Gold
ESP,2008,Silver,Summer,1,ESP|2008|Silver
ESP,2012,Bronze,Summer,1,ESP|2012|Bronze
ESP,2012,Gold,Summer,1,ESP|2012|Gold
ESP,2012,Silver,Summer,1,ESP|2012|Silver
ESP,2016,Bronze,Summer,1,ESP|2016|Bronze
ESP,2016,Gold,Summer,1,ESP|2016|Gold
ESP,2016,Silver,Summer,1,ESP|2016|Silver
EST,1920,Gold,Summer,1,EST|1920|Gold
EST,1920,Silver,Summer,1,EST|1920|Silver
EST,1924,Bronze,Summer,1,EST|1924|Bronze
EST,1924,Gold,Summer,1,EST|1924|Gold
EST,1924,Silver,Summer,1,EST|1924|Silver
EST,1928,Bronze,Summer,1,EST|1928|Bronze
EST,1928,Gold,Summer,1,EST|1928|Gold
EST,1928,Silver,Summer,1,EST|1928|Silver
EST,1936,Bronze,Summer,1,EST|1936|Bronze
EST,1936,Gold,Summer,1,EST|1936|Gold
EST,1936,Silver,Summer,1,EST|1936|Silver
EST,1992,Bronze,Summer,1,EST|1992|Bronze
EST,1992,Gold,Summer,1,EST|1992|Gold
EST,2000,Bronze,Summer,1,EST|2000|Bronze
EST,2000,Gold,Summer,1,EST|2000|Gold
EST,2002,Bronze,Winter,1,EST|2002|Bronze
EST,2002,Gold,Winter,1,EST|2002|Gold
EST,2002,Silver,Winter,1,EST|2002|Silver
EST,2004,Bronze,Summer,1,EST|2004|Bronze
EST,2004,Silver,Summer,1,EST|2004|Silver
EST,2006,Gold,Winter,1,EST|2006|Gold
EST,2008,Gold,Summer,1,EST|2008|Gold
EST,2008,Silver,Summer,1,EST|2008|Silver
EST,2010,Silver,Winter,1,EST|2010|Silver
EST,2012,Bronze,Summer,1,EST|2012|Bronze
EST,2012,Silver,Summer,1,EST|2012|Silver
EST,2016,Bronze,Summer,1,EST|2016|Bronze
ETH,1960,Gold,Summer,1,ETH|1960|Gold
ETH,1964,Gold,Summer,1,ETH|1964|Gold
ETH,1968,Gold,Summer,1,ETH|1968|Gold
ETH,1968,Silver,Summer,1,ETH|1968|Silver
ETH,1972,Bronze,Summer,1,ETH|1972|Bronze
ETH,1980,Bronze,Summer,1,ETH|1980|Bronze
ETH,1980,Gold,Summer,1,ETH|1980|Gold
ETH,1992,Bronze,Summer,1,ETH|1992|Bronze
ETH,1992,Gold,Summer,1,ETH|1992|Gold
ETH,1996,Bronze,Summer,1,ETH|1996|Bronze
ETH,1996,Gold,Summer,1,ETH|1996|Gold
ETH,2000,Bronze,Summer,1,ETH|2000|Bronze
ETH,2000,Gold,Summer,1,ETH|2000|Gold
ETH,2000,Silver,Summer,1,ETH|2000|Silver
ETH,2004,Bronze,Summer,1,ETH|2004|Bronze
ETH,2004,Gold,Summer,1,ETH|2004|Gold
ETH,2004,Silver,Summer,1,ETH|2004|Silver
ETH,2008,Bronze,Summer,1,ETH|2008|Bronze
ETH,2008,Gold,Summer,1,ETH|2008|Gold
ETH,2008,Silver,Summer,1,ETH|2008|Silver
